id,lyrics
0RsI4r9abN1pSFJro36Hon,"Yeux disent Lyrics

On sait très bien comment ça va finir

Recharge mes batteries, j'ai besoin de ton regard
Recharge mes batteries, recharge mes batteries
Enchanté, Antoine, je brise les rêves et les cœurs mais j'ai un bon fond, promis
Je voulais plus d'air, plus de distance, j'en ai juste un peu trop mis
Assis ensemble sans se dire un seul mot dans le tro-mé
Je pouvais devenir un artiste, alors je l'ai fait
Mais j'ai vu qu’elle avait mal sous le plexus et mes excuses n'avaient plus un seul effet
Aïe, attention à ce que les cerveaux agités promettent
J'ai déjà menti, oui mais le jour où je lui ai dit que j’étais honnête, j'étais honnête
Aïe, comment on a fait pour atteindre ce stade ?
Ok, je suis peut-être peu stable, je sais plus si je veux renaître ou juste être une star
J'me suis perdu comme les lettres de Stan (aïe)
Un jour, elle m'a dit qu’elle souffrait, qu'c'était terrible dans sa tête
Mais ce jour-là, je l'ai pas écoutée, j'avais des rimes dans la tête
Je parle trop souvent de ma musique, ça a peut-être un peu empiété
Je lui ai dit qu’elle était pas unique, ce soir elle dort avec sa fierté
Pas de vengeance, pas de sourires forcés
Yeux disent le contraire, yeux disent le contraire
J'ai craché des mots tranchants, fille n'a pas été blessée
Yeux disent le contraire, yeux disent le contraire
Oups, je l'ai touchée dans l'cœur, aïe aïe
Je l'ai touchée dans l'cœur, aïe aïe
Je l'ai touchée dans l'cœur, aïe aïe
Je l'ai touchée dans l'cœur
Je l'ai touchée dans l'cœur

Hey
J'ai la belle vie, j'fais des bons morceaux, j'fais des bons concerts
J'écoute mes maquettes à fond, j'entends plus les bons conseils
J'ai la dalle comme ce con d'Luffy, faut que je comble le vide
L'image de soi-même, c'est précieux, quelques doutes et mes démons revenaient
Elle est belle mais si je regarde ses yeux, c'est peut-être juste pour y voir mon reflet
On a marché sans se dire un mot pendant des heures à Paris, aïe aïe aïe
Elle est irremplaçable mais je m'en rendrai compte seulement quand elle sera partie
On profite jamais de ce qu'on a
J'ai cherché la réponse en fixant le plafond jusqu’à cinq heures
Le genre de problème qui casse un cœur
Merde
Pas de vengeance, pas de sourires forcés
Yeux disent le contraire, yeux disent le contraire
J'ai craché des mots tranchants, fille n'a pas été blessée
Yeux disent le contraire, yeux disent le contraire
Oups, je l'ai touchée dans l'cœur, aïe aïe
Je l'ai touchée dans l'cœur, aïe aïe
Je l'ai touchée dans l'cœur, aïe aïe
Je l'ai touchée dans l'cœur
Je l'ai touchée dans l'cœur
Oups, je l'ai touchée dans l'cœur
Je l'ai touchée dans l'cœur
Je l'ai touchée dans l'cœur
Je l'ai touchée dans l'cœur
Oups, je l'ai touchée dans l'cœur
Je l'ai touchée dans l'cœur
Je l'ai touchée dans l'cœur, aïe aïe
Oups, je l'ai touchée dans l'cœur, aïe aïe
Aïe aïe
Aïe aïeYou might also like17Embed"
0lSB2n0DEvA2mnsGI9qI5f,"ENVIE7VIE Lyrics

J'dors mieux avec des loves, c'est mon bolide que t'entends quand j'remonte les ruelles
Burning sur l'avenue, j'ai pas ma ceinture quand j'accélère dans le coupé
J'ai mis le couteau et la plaquette dans le mochila
Showty veut du sexe sur la table de la cocina
T'as beau être qui tu veux chez toi, c'est pas la même chez nous
J'ai mixé la Vodka dans le Dom Pé c'est che-lou

La on vise lеs stores, là y a plus d'light
Codéine, Codéine jе mets pas de glace
J'catch un flight dans Paris et je fly, fly
J'catchana dans la boîte et puis bye-bye
Ils envient cette vie à mort
J'suis vert je fume la violette
Ah la fumée fait partie de moi
Intoxiqué jusqu'au matin
Ouais j'ai fumé le jaune, green
J'suis vert je fume la violette
Ouais j'ai fumé le jaune, green (han-ha, han-ha han-ha)

Chez nous ça parle d's'attacher que quand j'démarre l'auto
J'suis là il parle donc absent j'sais c'qu'il se passe dans mon dos
J'suis en feu il m'faut des litres d'eau
Oh y a la neige des montagnes
Oui j'ai déjà v'la les loves
Mais j'aime me comporter comme un mec qu'en a pas

La on vise les stores, là y a plus d'light
Codéine, Codéine je mets pas de glace
J'catch un flight dans Paris et je fly, fly
J'catchana dans la boîte et puis bye-bye

Ils envient cette vie à mort
J'suis vert je fume la violette
Ah la fumée fait partie de moi
Intoxiqué jusqu'au matin
Ouais j'ai fumé le jaune, green
J'suis vert je fume la violette
Ouais j'ai fumé le jaune, green (han-ha, han-ha han-ha)
You might also like
J'me disais que si j'étais riche
J'ferais moins la gueule le matin
J'suis parti prendre ces kich'
J'suis pas revenu jusqu'au matin

Ils envient cette vie à mort
J'suis vert je fume la violette
Ah la fumée fait partie de moi
Intoxiqué jusqu'au matin
Ouais j'ai fumé le jaune, green
J'suis vert je fume la violette
Ouais j'ai fumé le jaune, green (han-ha, han-ha han-ha)Embed"
4f0ytSBF6dlKOIFQsfeemV,"Capitaine Lyrics(Paw, paw)
Plus de liquide dans la sacoche, je m'endors avec des rêves en moins
Mais la vie je la vois moche, on est jamais sûr de demain
J'ai tout fait pour les miens, quitte à me mettre moi même en péril
On me dit t'es un mec bien et ça ça se ressent dans t'es rîmes
Je fais pas de cinéma, jamais de marche arrière
J'ai des idées noires, je sais qui peuvent que m'atteindre par derrière
(ouai, ouai)
Je fais pas de cinéma, moi jamais de marche arrière
J'ai des idées noires, je sais qui peuvent que m'atteindre par derrière
(ouai, ouai)
Prend des notes, prends des sous avant les menottes
Si t'es des nôtres on fera la guerre après la fête puis rebelote
Prend des notes, prends des sous avant les culottes
Elle fera la Keh et rebelote
Elle me dit ""ok mon capitaine, je te suis partout je monte à bord, j'espère que tu me diras je t'aime en Clio ou en Aventador""
Tu sais très bien que j'ai pas peur, je me perd dans mes pensées
Je les laisse faire leur jeu d'acteur, je suis entrain de manigancer
Elle me dit ""ok mon capitaine, je te suis partout je monte à bord, j'espère que tu me diras je t'aime en Clio ou en Aventador""
Tu sais très bien que j'ai pas peur, je me perd dans mes pensées
Je les laisse faire leur jeu d'acteur, je suis entrain de manigancer

Je suis dans le M8, je fais un tour de paname
Si le bateau il dérive, je partirais à la nage
La c'est limite, de leur faire un carnage
Gros c'est pénible, rien que ça parle de kalash
On a charbonné, pendant que tu dormais
Regarde je suis cerné, moi j'trouve plus sommeil
Dans mes pensées, ça commence à tourner
Je sais plus sur qui compter, je fais que ma somme
J'en fais jamais trop, je suis le même à l'écran
Fais pas le bandito, ça presse la détente
Je me casse pas la tête, en ce moment c'est dead
Quand l'argent ça va, les lumières s'éteignent
You might also likeElle me dit ""ok mon capitaine, je te suis partout je monte à bord, j'espère que tu me diras je t'aime en Clio ou en Aventador""
Tu sais très bien que j'ai pas peur, je me perd dans mes pensées
Je les laisse faire leur jeu d'acteur, je suis entrain de manigancer
Elle me dit ""ok mon capitaine, je te suis partout je monte à bord, j'espère que tu me diras je t'aime en Clio ou en Aventador""
Tu sais très bien que j'ai pas peur, je me perd dans mes pensées
Je les laisse faire leur jeu d'acteur, je suis entrain de manigancerEmbed"
2GMXeFK2Zz6DqUP5LT9NHz,"Laboratoire Lyrics

Hum-hum, hum-hum, carré (Carré)
Dans le laboratoire, on fait pas d'faute éliminatoire (Carré)
Le cœur en fer comme Terminator, j'les vois de loin comme le mirador (Carré)
Guette la taille de la jante, beaucoup d'papiers, pas de langue de bois (Carré)
Le bracelet, ça coûte une jambe et le prix d'une montre peut coûter un bras (Carré)
Dans le laboratoire, on fait pas d'faute éliminatoire (Carré)
Le cœur en fer comme Terminator, j'les vois de loin comme le mirador (Carré)
Guette la taille de la jante, beaucoup d'papiers, pas de langue de bois (Carré)
Le bracelet, ça coûte une jambe et le prix d'une montre peut coûter un bras (Carré)
J'suis solide, si tu m'aimes, aimes moi fort
Tu veux le feat' ? J'suis dans le club, tu parles trop fort
Un million, deux millions, j'veux huit cents d'apport
J'connais le vice avant le fisc et tous les accords

J'les vois tous tourner autour de ma bite comme à la chaise musicale
Comme si j'fais deux cents mille en ventes digitales, mon gros, même ta meuf écoute ""La League""
T'as peur d'la dead quand j'fais la fête, c'est toi qui parles, c'est moi qui deal
Tu penses que c'est l'entourage mais c'est moi qui leak, carré

J'suis solide, si tu m'aimes, aimes moi fort
Tu veux le feat' ? J'suis dans le club, tu parles trop fort
Un million, deux millions, j'veux huit cents d'apport
J'connais le vice avant le fisc et tous les accords

Beaucoup d'papiers, pas de langue de bois (Carré)
Bracelet, ça coûte une jambe, des montres peut coûter un bras (Carré, carré)
On fait pas d'faute éliminatoire
Le cœur en fer comme Terminator, j'les vois de loin comme le mirador (Carré, carré)

J'suis solide, si tu m'aimes, aimes moi fort
Tu veux le feat' ? J'suis dans le club, tu parles trop fort
Un million, deux millions, j'veux huit cents d'apport
J'connais le vice avant le fisc et tous les accords
You might also like
Le terrain, c'est pas que pour les footeux (Footeux), envoie l'ballon, on fait les arrêts
Frappe de Mahrez, frappe de Gareth Bale, c'qu'il vous raconte m'a l'air douteux (Douteux)
Quatre piranhas dans un Q2, t'as prié Dieu pour qu'ça s'arrête
Ma gueule, d'où je viens, on mange les requins avec les arêtes (Arêtes)

Dans le laboratoire, on fait pas d'faute éliminatoire (Carré)
Le cœur en fer comme Terminator, j'les vois de loin comme le mirador (Carré)
Guette la taille de la jante, beaucoup d'papiers, pas de langue de bois (Carré)
Le bracelet, ça coûte une jambe et le prix d'une montre peut coûter un bras (Carré, carré)Embed"
5gEoeTjRPFbRfx6URQIwOG,"Pistol & Zamal Lyrics

Pistol et zamal stick
J'suis dans le film avec les meilleures actrices (Han)
Tous les chargeurs dans le gilet tactique (Hmm)
Moula, moula, fantastique (Errh)
Pistol et zamal stick (Han)
J'suis dans le film avec les meilleures actrices (Han)
Tous les chargeurs dans le gilet tactiques (Boum)
Moula, moula, fantastique (Errh)
Kafrine, kafrine, kafrine, j'suis forcé d'aller vite
On n'a plus rien à s'échanger quand la bonbonne, elle est vide (Ahah)
Il faut danser, j'ai tout l'liquide (Boum)
Obligé d'pousser, gyallie est physically fit
Y'a pas de négociations en dessous de 6-7 chiffres (Han)
Moi qui voulais lancer un business clean (Wesh)
J'l'ai braqué, l'boug a bugué comme un dyslexique
Elle a les deux C de Chanel comme ma clique (Han)
Fume la toxique comme Britney Spears (Britney Spears)
On t'a cramé toi et tes petites esquives (esquives)
Ghetto Youth
J'ai pas choisi ma ie-v

Jam-jamais stressé, j'suis protégé, ouais, dans toutes les situations
J'ai mon pistol et zamal stick
J'suis dans le film avec les meilleures actrices (Han)
Tous les chargeurs dans le gilet tactique (Hmm)
Moula, moula, fantastique (Errh)
Pistol et zamal stick (Han)
J'suis dans le film avec les meilleures actrices (Han)
Tous les chargeurs dans le gilet tactiques (Boum)
Moula, moula, fantastique (Errh)

Elle est bonne en FaceTime
Le mauvais garçon sort de sa tchop pour le mal
Si j'étais vous j'me ferais du tort pour les man
Ils font que copier, je donne des jobs pour les man
Elle a un bête de boule ou y'a que moi qu'ça choque ?
Monter la pression, elle tente l'approche (ça choque)
On a fait beaucoup trop d'choses atroces
Si elle bouge très bien son boyo, ça peut vider ma poche (Zani)
Eux c'est pas des rappeurs, c'est des animaux moches (Zani, Zani)
Si y'a heja shoot un pussy dans le coch' (Zani, Zani)
Descente de porc, la zizanie dans l'block
You might also like
Jamais stressé, j'suis protégé, ouais, dans toutes les situations
J'ai mon pistol et zamal stick
J'suis dans le film avec les meilleures actrices (Han)
Tous les chargeurs dans le gilet tactique (Hmm)
Moula, moula, fantastique (Errh)
Pistol et zamal stick (Han)
J'suis dans le film avec les meilleures actrices (Han)
Tous les chargeurs dans le gilet tactiques (Boum)
Moula, moula, fantastique (Errh)
Pistol et zamal stick (Han)
J'suis dans le film avec les meilleures actrices
Tous les chargeurs dans le gilet tactiques
Moula, moula, fantastiqueEmbed"
1ndtoMKQj4N3quUzJvPEsK,"NOCHEY Lyrics

J't'ai manqué, enfoiré ?
Han-han-han
Eh, eh, eh, eh, eh

Ma liasse d'hier ne tient pas dans mes poches (Dans ma pocket, baby), rouler, rouler, rouler, Avenue Foch (Avenue Foch)
Négro, j'fais rien d'mes jours, tout s'passe la noche (Tout s'passe la night), rouler la beuh, la beuh, pas le te-sh' (Pas le te-sh')
Qui connaît mieux le binks qu'un mec qu'a fait les cents pas ? (À part moi)
La monnaie n'impressionne personne sauf ceux qui n'еn ont pas (Ah-ah-ah)
Dans l'club, j'me sens tout seul avеc mes bouteilles de Dom Pé' (Mes bouteilles de Dom Pé')
Tout s'lis dans les yeux, j'ai même pas besoin que tu me parles
J'fais pleuvoir ma kichta dans l'entrée (Yeah, yeah, yeah), j'appuie sur la pédale du Bentley (Je pousse, pousse, pousse)
Des diamants dans la bouche de mon reuf sur ses dents d'lait (Dents d'lait)
Tous les jours, quand je sors dans la rue, j'suis en danger (J'remonte dans te-stree mais j'ai mon pétard)
La moula, la moula, la moula, la moula, la moula (J'vais rentrer tard)
J'savais pas qu'avec un showcase, j'pouvais me faire plus d'dix milles eu' (À peu près quinze milles)
La moula, la moula, la moula, la moula, la moula (La moula), au final, ça a payé d'être une tête de mule

Ma liasse d'hier ne tient pas dans mes poches (Dans ma pocket), rouler, rouler, rouler, Avenue Foch (Brr)
Négro, j'fais rien d'mes jours, tout s'passe la noche (Tout s'passe la night), rouler la beuh, la beuh, pas le te-sh'
Qui connaît mieux le binks qu'un mec qu'a fait les cents pas ? (À part moi)
La monnaie n'impressionne personne sauf ceux qui n'en ont pas (Ah-ah-ah)
Dans l'club, j'me sens tout seul avec mes bouteilles de Dom Pé' (Ah-ah-ah-ah)
Tout s'lis dans les yeux, j'ai même pas besoin que tu me parles (Yeah, yeah)

Pétasse, mon objectif à moi, c'est d'tripler mon cash (Il en faut trois)
Si on s'embrouille, mon équipe va cavaler dans le bon sens (Grr)
Recompter la moula, la moula, la moula, la moula sans cesse (La moula sans cesse)
J'étais pleins d'remords après avoir liquidé c'qui m'restait de cess' (Ah-ah)
La pute me dit qu'elle m'aime mais tout c'qu'elle dit est fake (Fake), j'suis pas comme vous, je dors mal quand j'paye pas mes dettes
Des remords plein la tête (Plein la tête), avec mes deux doigts, j't'effrite la tête (Nan, nan, nan)
Prends tout c'que tu veux mais ne me prend pas la tête (Nan, nan, nan, nan, nan)
J'sors une location juste pour me balader (L1, L2)
You might also like
Ma liasse d'hier ne tient pas dans mes poches (Tient pas dans ma pocket), rouler, rouler, rouler, Avenue Foch (Brr)
Négro, j'fais rien d'mes jours, tout s'passe la noche (Tout s'passe la night), rouler la beuh, la beuh, pas le te-sh'
Qui connaît mieux le binks qu'un mec qu'a fait les cents pas ? (À part moi)
La monnaie n'impressionne personne sauf ceux qui n'en ont pas (Ah)
Dans l'club, j'me sens tout seul avec mes bouteilles de Dom Pé' (Ah-ah-ah)
Tout s'lis dans les yeux, j'ai même pas besoin que tu me parlesEmbed"
1T1bzJ9qz37WfW9o9rcJTS,"Grisaille Lyrics

Y a Boumi'
I know, you don't like to do this!
Carré (Carré)

L'eau, c'est fait pour s'essuyer l'cul, le PQ, c'est fait pour essuyer l'eau
Le truc, c'est fait pour chiffonner l'autre et l'chiffon, c'est fait pour essuyer l'truc
Va dormir et finit tes rêves, c'est des raclos sans intérêt
On gratte plus les sous d'l'intérim, on encaisse salement, c'est terrible
Cette connasse dit qu'elle veut bosser, elle voit comment j'envoie en soirée
J'lui mets à l'endroit, à l'envers, j'lui mord l'oreille comme Suárez
Une injection cutané ('né) et son visage, il prend dix années
On laisse la dure, on prend la douce, gros, après un p'tit poulet boucané
Les p'tits en Maseratti ('tti), vive la vie de Verratti ('tti)
On envoie cent 'teilles à six, gros, on force pas, on rentre en Asics, gros
Tu manges un grec vers Endalia (Endalia), ta carte sonne en Italie (Italie)
Un crédit, un placement, un dû, maintenant, faut qu'tu sers la ceinture, gros, carré (Carré, carré)
Du violet, du vert, comme Gelato, Lamborghini, Murcielago
Du Gris Montaigne, du gris Nardo ('do, 'do)
Faut toucher la tonne, toucher la lune, toucher le cœur de ceux qui t'aimes
Et le gros fiak de la matonne ('tonne, 'tonne)

Que des sales histoires, des frères au shtar, ce qui nous tiens, gros, c'est l'espoir
Y a trop d'histoires, voilà l'histoire ('stoire)
Toi, t'as plus d'espoir, on la connaît ta vie de star, tu touches le 'sky que dans les Snap, canalise toi (Toi)
Que des sales histoires, des frères au shtar, ce qui nous tiens, gros, c'est l'espoir
Y a trop d'histoires, voilà l'histoire ('stoire)
Toi, t'as plus d'espoir, on la connaît ta vie de star, tu touches le 'sky que dans les Snap, canalise toi (Toi)

Et j'redoute les flammes de l'incendie, donc on va pas s'fumer pour des centimes (Des centimes)
J'cavale jamais sur un cent mètre, mec, même si y a soixante ou cent mecs, mec (Cent mecs, mec)
J'la pillave avec ou sans micmac, j'arrive en travers, tout en zigzag
J'me méfie des chanteurs, vendeurs de rêves, gros, la rue, c'est un peu comme la zigzag (La zigzag)
J'pousse pas la fonte et la cause, pousse la voiture à trois cents, la concu' dans l'vide (Dans l'vide)
J'tire une taffe de Cali', la quali', ses cheveux aussi sur le videur
Une amitié qui vaut l'prix d'l'a location, t'es payé en couteux dans l'dos à l'occasion
Facile de s'faire quinze amis en un an, dur de garder un ami pendant quinze ans
Le monde est méchant, c'est réel (Réel), montre à l'humain c'que tu possèdes (Tu possèdes)
Et son vrai visage se révèle (Se révèle), tu t'es fais levé au réveil (Au réveil)
Le monde est méchant, c'est réel (Réel), montre à l'humain c'que tu possède (Tu possède)
Et son vrai visage se révèle (Se révèle), tu t'es fais levé au réveil (Au réveil)
You might also like
Du violet, du vert, comme Gelato, Lamborghini, Murcielago
Du Gris Montaigne, du gris Nardo ('do, 'do)
Faut toucher la tonne, toucher la lune, toucher le cœur de ceux qui t'aimes
Et le gros fiak de la matonne ('tonne, 'tonne)

Que des sales histoires, des frères au shtar, ce qui nous tiens, gros, c'est l'espoir
Y a trop d'histoires, voilà l'histoire ('stoire)
Toi, t'as plus d'espoir, on la connaît ta vie de star, tu touches le 'sky que dans les Snap, canalise toi (Toi)
Que des sales histoires, des frères au shtar, ce qui nous tiens, gros, c'est l'espoir
Y a trop d'histoires, voilà l'histoire ('stoire)
Toi, t'as plus d'espoir, on la connaît ta vie de star, tu touches le 'sky que dans les Snap, canalise toi (Toi)Embed"
4eCQd00uuhXtzgYRS4qW5C,"Fetty Wap Lyrics

HRNN to the top, man

Les keufs viennent péter à six du mat' (Du mat', du mat')
Bélier devant la porte, j'garde un œil ouvert comme Fetty Wap (Fetty Wap, Fetty Wap)
Bats les couilles si j'ai tort, j'ai toujours raison, calibre sur oi-m
I-I-Ils ont pas pour l'apport, pas d'quoi investir sur l'kilo d'one
Faut taper direct dans l'nid d'termites, t'laisser, j'peux plus m'permettre
7.62, lunette thermique (Thermique), j'atteins à plus d'cent mètres
J'suis en gros bolide, j'ai plus d'permis (Permis)
Bеau-Beau-Beaudottes ou Patеrnelle, ça sort Kalash', ça fume la weed (La weed, la weed)
Psch, psch, psch, j'ai deux silencieux comme John Wick
Détailler des kilos d'beuh, détailler des kilos d'C, pour nous, c'est la même
De l'OPJ aux baqueux, en passant par l'îlotier, va niquer ta mère
On éteint avec le feu, on allume avec le fer, pour nous, c'est la même
De l'OPJ aux baqueux, en passant par l'îlotier, va niquer ta mère

Des-des-des de Funès qui jouent les Tony Montana
J'les ai vus naître, j'étais d'jà dans Marijuana
J'suis collé à l'appuie-tête, toit est ouvrant, j'suis sous canna'
J'ai d'la zipette de couleur Hannah Montana

J'fume un gros pilon de Ketama ('tama, 'tama)
J'sais d'jà c'que j'ai à faire, y a deux-trois kilos, un katana ('tana, 'tana)
J'récupère les affaires, j'vais tout déposer chez la nana (Nana, nana)
Bien sûr que j'me ressers, j'bédave la be-her goût banana
Il m'faut des lovés, des livres sterling (Sterling, sterling)
M'faire péter, j'peux plus m'permettre
Quand j'les vois, j'cours comme Raheem Sterling (Sterling)
J'suis cramé dans l'périmètre, y a six-cent chevaux dans la berline
Vingt, vingt, vingt-deux pouces de diamètre, on commence boulot et on l'termine
Psch, psch, psch, j'ai deux silencieux comme John Wick

Détailler des kilos d'beuh, détailler des kilos d'C, pour nous, c'est la même
De l'OPJ aux baqueux, en passant par l'îlotier, va niquer ta mère
On éteint avec le feu, on allume avec le fer, pour nous, c'est la même
De l'OPJ aux baqueux, en passant par l'îlotier, va niquer ta mère
You might also like
Des-des-des de Funès qui jouent les Tony Montana
J'les ai vus naître, j'étais d'jà dans Marijuana
J'suis collé à l'appuie-tête, toit est ouvrant, j'suis sous canna'
J'ai d'la zipette de couleur Hannah Montana
Des-des-des de Funès qui jouent les Tony Montana
J'les ai vus naître, j'étais d'jà dans Marijuana
J'suis collé à l'appuie-tête, toit est ouvrant, j'suis sous canna'
J'ai d'la zipette de couleur Hannah MontanaEmbed"
6g9JKWPybsqrZaqqgjCTx2,"Chemin d’or Lyrics

La réussite se compte en années, les défaites en heures
Mais la patience est carrée donc le chemin est d’or
La confiance n’empêche le contrôle, demande aux condés
Toi, tu sais qu’on a compté, qu’on compte et qu’on va recompter
La réussite se compte en années, les défaites en heures
Mais la patience est carrée donc le chemin est d’or
La confiance n’empêche le contrôle, demande aux condés
Toi, tu sais qu’on a compté, qu’on compte et qu’on va recompter
Ah si tu savais le temps qu’on a perdu
À vouloir en gagner, beaucoup d’choses nous perturbent
Si seulement j’avais su, j’serai jamais resté
À trop vouloir aimer, on finit par détester
Et à force de détester, y a trop d’haine, faut pas tester
Beaucoup de modestie, bats les couilles d’la vie de star
Et puis les stars, c’est dans le ciel, j’suis qu’en présidentielle
C’est pas la vie Insta', si j’t’aime bien, c’est à l’instinct

Si t’as pris trop d'coups on t'met sous tutelle
La tête sur les épaules pas comme ces baltringues
Et si la lumière brille tout au bout du tunnel
Il faudra prier Dieu pour que ce soit pas l'train

La réussite se compte en années, les défaites en heures
Mais la patience est carrée donc le chemin est d’or
La confiance n’empêche le contrôle, demande aux condés
Toi, tu sais qu’on a compté, qu’on compte et qu’on va recompter
La réussite se compte en années, les défaites en heures
Mais la patience est carrée donc le chemin est d’or
La confiance n’empêche le contrôle, demande aux condés
Toi, tu sais qu’on a compté, qu’on compte et qu’on va recompter
You might also like
Il paraît que le succès ça fait des relous ça fait des jaloux
Et puis les jaloux ça fait des problèmes très irritants un peu comme le pollen
Et puis le pollen c'est c'que l'on bedave
Pour zapper les problèmes
Toujours un fêtard toujours un pétard
C'que j'te racon-onte c'est pas des poèmes
Et puis les poèmes c'est pour les fragiles
Ça nous rend du-ur l'argent facile
J’te laisse les balades
J’te laisse la bohème
Moi j’prends les (?)
On s'excuse jamais même à nos gavas
Un peu trop d'fierté on dit pas ""je t'aime""
Beaucoup d’orgueil
Même si j'suis k.o, j'te dirai ""ça va""

Si t’as pris trop d'coups on t'met sous tutelle
La tête sur les épaules, pas comme ces baltringues
Et si la lumière brille tout au bout du tunnel
Il faudra prier Dieu pour que ce soit pas l'train

La réussite se compte en années, les défaites en heures
Mais la patience est carrée donc le chemin est d’or
La confiance n’empêche le contrôle, demande aux condés
Toi, tu sais qu’on a compté, qu’on compte et qu’on va recompter
La réussite se compte en années, les défaites en heures
Mais la patience est carrée donc le chemin est d’or
La confiance n’empêche le contrôle, demande aux condés
Toi, tu sais qu’on a compté, qu’on compte et qu’on va recompterEmbed"
3qA5qgPKXsElkU8TRjNx7u,"ZAZA Lyrics

La zaza
No, no
Fuck les voisins, han, voisins

Tellement de sapes de luxe que chez moi, ça pue le cuire, envoie-moi un shooter, il f'ra l'aller, pas le retour
Showcase, showcase j'quitte le club avec une 'tchies, on peut pas mélanger Louis Vuitton avec du Gucci
On est la raison pour laquelle si y a des fleurs au sol (Sol)
Waze me dit deux heures, en vrai, j'en mettrais qu'unе
Snap ma gov', bitch, cache le matricule, Snap ma bad bitch, j'fuck lе matricule
J'les laisse tranquille, arme pointée vers le ciel, il faut qu'je brille, en gardant la main dans l'sale
Bijoux certi', t'imagines pas les frais dans hauteur et certi', partout où je vais, y a foule de fans
On a fait des montagnes, des montagnes, non, c'est pas les gyro'
J'ai arrêter d'me plaindre, arrêter d'me plaindre, j'bossais tous les jours (Tous les jours, tous les jours, tous les jours)
J'garder la même mentale, la même mentale de quand j'avais pas d'sous
Et la mort à chaque pas, à chaque pas peut me tomber d'ssus

Zaza, j'fume ma zaza (Ouh), ma zaza, elle fonce-dé mon voisin
Eh, j'fume la zaza, eh, j'fume la zaza, eh, j'fume la zaza, elle fonce-dé mes voisins
J'suis zinzin, j'fume la zaza (Ouh), j'suis zinzin quand j'fume la zaza
Eh, j'fume la zaza, elle fonce-dé mon voisin, j'fume j'fume la zaza, elle fonce-dé mon voisin

Il planque son tarpé dans un buisson où il attend qu'la volaille se tire
Il gère mal ses émotion, sans l'aide de gue-dro il sature
Trop à perdre, donc il allume ses opps en dessous d'la ceinture
Tu dois des points à c'négro, dépêche toi avant qu'il se tue
Et Zola parle peu, ils prennent les lovés, se tirent (Vite)
En courant après bitchs, tu perds d'la valeur
Comme le chef de poste, j'te donne pas l'heure
On est en place (Quoi ?), toi t'en a pas l'air
J'viens d'faire 100 milles euros, j'mange toujours un grec fritte
D'ailleurs j'suis plus d'humeur, viens chercher ta girl friend
Faut qu'j'me casse, si un jour Dieu veut un jour j'me fais des vacances en France
Si Dieu vous protège il vous mettra pas en face
Et j'suis full Gucci, y a rien d'plus errr
Et j'suis full Gucci, on se fait la guerre sous fond de fonce-dé
Dans l'trafic je me fonds
J'ai arrêter d'me plaindre, j'suis parti au charbon
You might also like
On a fait des montagnes, des montagnes, non, c'est pas les gyro'
J'ai arrêter d'me plaindre, arrêter d'me plaindre, j'bossais tous les jours (Tous les jours, tous les jours, tous les jours)
J'garder la même mentale, la même mentale de quand j'avais pas d'sous
Et la mort à chaque pas, à chaque pas peut me tomber d'ssus

Zaza, ma zaza (Oui), ma zaza, elle fonce-dé mon voisin
Eh, j'fume la zaza, eh, j'fume la zaza, eh, j'fume la zaza, elle fonce-dé mes voisins
J'suis zinzin, j'fume la zaza, j'suis zinzin quand j'fume la zaza
Eh, j'fume la zaza, elle fonce-dé mon voisin, j'fume j'fume la zaza, elle fonce-dé mon voisin
Zaza, j'fume ma zaza (Ouh), ma zaza, elle fonce-dé mon voisin
Eh, j'fume la zaza, eh, j'fume la zaza, eh, j'fume la zaza, elle fonce-dé mes voisins
J'suis zinzin, j'fume la zaza (Ouh), j'suis zinzin quand j'fume la zaza
Eh, j'fume la zaza, elle fonce-dé mon voisin, j'fume j'fume la zaza, elle fonce-dé mon voisin

Ma zaza
Oh-oh-oh-oh-oh
Eh, eh
Oh-oh-oh-oh
Cicatrices survivraEmbed"
